id,label
14422584,0
14424186,1
14424214,0
14424561,0
1442489366,0
1442529284,1
1442533050,1
144261009,1
1442775720,0
1442828023,1
14429875,1
144308053,1
144317603,1
1443181236,1
144323781,1
14435237,0
14435461,1
1443748093,1
144376361,0
1443918637,1
1443924067,1
144402222,0
144404708,1
14442746,0
14445487,0
14445548,0
144461796,1
14446713,0
14446918,1
14447301,1
1444893991,0
1444969537,0
1444973108,1
144511099,0
14451783,1
14452214,0
1445282029,1
14452875,0
1445300276,1
1445428393,0
14454958,1
14456460,0
14456821,0
144579003,0
14458258,0
14458858,0
144603719,0
14461856,0
14462034,0
14464204,1
144652171,1
1446807217,0
1446871488,0
1446931062,1
1447149318,0
1447476704,0
1447500974,0
144752652,0
1447593318,0
1447727365,1
1447753658,1
1447758398,0
144780638,1
14478389,1
1447890356,1
14479538,1
14481006,0
14481239,1
14482060,0
14482540,0
14482890,1
144848890,1
14485785,1
144867389,1
144935816,0
1449374646,1
144937835,1
14493819,1
1449424202,1
144944963,0
14496181,0
1449672145,1
14498286,0
14498661,0
14498758,1
1449997902,0
14500105,0
145003898,1
1450190054,1
1450210909,1
1450329289,1
145034079,1
14503755,0
1450421168,1
14504625,0
14505234,1
1450542733,1
1450646275,0
145080615,0
145094721,0
145125358,1
1451639906,0
1451662686,0
14516715,1
1451686290,1
145170385,1
145177816,1
14517899,0
1451847534,1
14519481,1
14519725,0
1452217656,1
14522389,1
14522584,1
1452362642,1
14526023,0
14526127,0
1452953557,1
1452955939,1
14530214,0
1453231,0
14532870,0
145338063,0
14533816,1
14534001,1
14534412,1
14535373,0
145366648,0
145372615,0
14537587,1
14538718,1
145397833,0
14540368,0
1454315358,0
145437705,1
14544032,1
145443777,0
14544686,0
14545012,1
1454570850,0
14545783,1
1454690916,0
1454731729,1
145477565,0
14548610,0
145490052,1
1454916841,0
14550354,0
1455095383,1
145518592,1
14551865,1
14552124,1
1455411782,0
14554874,0
14555131,1
14556477,0
1455891206,1
14559174,1
14559259,0
1455984014,1
145599362,1
14560657,0
1456384513,1
14565233,0
14566374,0
145671206,0
145681921,0
14569570,0
145699001,0
1457000148,1
14571044,0
14571668,0
14571933,1
145721130,1
14573466,0
145746687,0
145751691,1
1457692429,1
145770448,0
1457721870,0
1457727140,0
14578230,1
14579083,0
1458002894,0
14580751,1
1458109609,0
1458214015,0
1458441847,0
1458508136,1
1458577027,1
14585939,0
14586373,0
14586461,0
1458754237,1
145887741,0
14589190,1
145892411,1
1458966650,0
1459020553,0
14590607,0
14591354,1
145915502,0
14591740,1
14592938,1
145933117,0
14593527,1
14594356,1
145944526,1
14594520,1
14597471,1
1459844143,0
1459876340,1
145992628,1
145993611,1
1460035021,1
146010573,1
14603480,0
14603980,0
1460499770,1
1460520361,0
146057275,0
146063547,1
146063792,1
146075585,1
14608321,1
1460914813,0
14609400,0
146100283,0
14610064,1
1461008995,1
14612265,0
14612532,1
1461312306,1
14614188,1
1461653630,1
14617665,0
146185245,1
1461928158,1
1461939264,0
1462055748,0
14620891,1
1462102015,1
14622402,0
146235665,0
146243057,1
146251257,0
1462623114,1
1462641318,0
14626684,0
14627436,1
146289366,0
14629036,0
146290438,0
146293268,0
1462991232,1
1462995517,1
14629969,1
14630261,0
146304298,1
14632102,1
14632303,1
146324571,0
146341284,1
14634191,1
1463462251,0
1463529006,0
14635408,1
14636777,0
146389820,0
14639793,0
1464084061,1
146413050,1
146416366,0
14643813,0
1464386738,1
14644197,1
1464499380,1
1464563264,0
1464682364,0
1464813697,0
146482339,0
1464962406,0
1465159128,0
14652060,1
146521608,0
146525525,0
1465290030,0
1465307876,1
14655730,0
1465656312,0
146574557,1
1465787138,1
146584549,1
14659901,0
14660015,1
1466009443,1
146606601,0
146610864,1
14661544,0
1466201322,0
14662141,1
146634835,1
14664274,0
146658450,1
1466662802,0
14666714,1
146687597,1
146692947,1
1467,1
14672963,1
14673251,1
1467362006,0
14674093,1
14674463,1
14675740,0
14677958,1
146784918,1
1467993540,1
14679951,0
14680094,0
1468095222,1
14680984,0
14682358,1
1468267495,1
14683275,0
1468515162,1
146860664,1
1468635096,1
1468650558,1
14688873,0
14689777,0
146899496,0
14690078,0
14691799,1
146930627,1
1469606990,1
1469746531,1
146975822,1
1470028790,0
14700874,0
14701240,0
1470149540,1
14702392,0
14702850,0
147034029,0
147055409,1
1470608390,1
147065660,1
1470681578,1
147085708,1
14709509,0
147118664,0
14713155,0
147139327,0
1471412306,0
14714760,0
147159647,1
1471647390,0
147179158,1
147191974,1
14719976,1
14720577,0
1472276468,0
1472420106,1
147242962,0
14724470,0
1472471395,0
14725693,0
1472625620,0
14727783,1
147286637,0
14729597,0
14730798,1
1473154176,1
147321054,1
1473278828,1
14734974,1
14734993,1
1473574435,1
147368661,0
147376207,1
1473828302,0
14739121,0
147436516,1
147437896,1
147440638,1
147443015,1
1474899434,0
147509871,0
147518844,0
1475214127,0
147526113,1
1475301134,0
14753579,0
14754425,0
14754929,1
1475571084,1
14756748,1
147572821,0
1475960804,1
1475964913,1
1476133082,0
147615720,0
1476219548,1
147627558,0
14762965,0
147631173,0
1476339318,1
14764623,1
14765280,0
14767144,0
1476805531,1
14768814,1
147691044,0
147691924,0
147721140,1
14772207,1
14772514,1
147728529,1
14773788,1
14774634,0
1477491734,1
147750106,0
147760689,1
147760881,0
14777235,0
1477805456,1
1478094594,1
1478139192,0
1478192251,1
1478208062,1
147821921,1
14782477,1
14782926,1
1478324071,1
14783447,1
1478439720,1
1478458459,1
14785392,1
1478539256,0
1478566368,0
1478647560,1
147867505,1
1478684250,0
1478779423,1
14788340,1
14788631,1
147898275,1
14795805,0
147978388,1
1479840834,1
14799621,0
14799734,1
148029798,1
148033133,1
148035045,0
1480350992,0
14804336,1
14806085,0
14806144,0
14806808,0
148068977,0
1480825675,1
148092313,0
1480982023,1
1481013482,0
148102969,0
14810480,1
148110018,1
148116121,1
14811951,1
148122265,1
14812700,1
148129041,1
1481364162,0
148143309,1
148147956,0
14815975,1
148177868,0
1482125418,0
14821314,1
14823265,0
14823874,1
1482396266,0
14824755,0
14824763,0
1482507002,1
14825137,0
14827161,0
1482739543,0
14828265,1
1482866593,0
14831322,1
148313963,1
14832286,0
14833304,0
14834184,0
148342563,0
14835170,0
14835276,1
1483531520,0
14835440,1
14835933,0
1483611858,0
14836443,0
1483677415,0
14837338,1
1483817394,1
148381897,1
148382722,1
14839034,0
14839338,1
14840130,0
14840190,0
14840308,0
14840604,0
14841101,1
148420980,1
14842662,0
14843373,1
148453813,1
14845887,1
14846090,0
14846439,0
14846501,0
14846670,1
14848635,0
14848724,0
14850051,0
1485017437,0
14850670,1
14850719,0
14850911,1
148511586,1
1485293287,1
148533819,0
14854679,0
1485528253,1
14855919,0
14856951,0
148574094,1
148579218,1
1485828128,0
1485847802,1
148594937,0
14860515,0
14860557,0
14860787,0
1486148269,1
14861579,1
14862668,0
14862950,1
14863801,0
1486423322,0
14866087,0
1486695355,1
148690533,0
14869242,0
148699859,0
1487097673,1
148716024,1
14871650,0
148731984,0
14873995,0
1487537420,1
14876557,0
14876674,1
14877007,0
1487875579,1
148798635,1
14880962,1
148810741,0
14883821,1
14884360,1
1488517507,1
1488581364,0
14886151,1
14886596,1
14886919,1
1488716288,1
1488805549,0
14889042,1
148890947,0
14889285,0
148908011,0
148908056,0
14891953,1
14892672,0
148928986,1
14893063,0
14893096,0
1489377726,1
1489441698,0
1489998516,0
149018441,0
14902339,0
1490509230,1
1490534736,0
1490548536,1
1490885558,0
1490979648,1
149101830,1
1491040921,1
14911286,0
14912561,1
149144402,0
14914618,1
14916482,1
149170611,0
149176606,1
1491811796,0
149184380,1
149185588,1
1491965726,0
1492066015,1
14921015,0
149212216,0
149213160,0
149218693,0
14923703,0
149241315,0
14925731,0
149261039,0
1492871544,1
14929587,1
149299931,1
149306085,0
1493206723,0
149330545,0
149337371,0
1493404160,0
1493468468,0
14935256,0
14938431,1
1493850564,0
1493886836,1
14938930,0
1493971844,0
1493980268,1
1493993792,1
1494005444,0
14941167,0
1494249595,0
14944466,0
149445238,1
14944531,1
14949027,0
14950146,1
14951093,0
1495285028,1
149551466,0
14955882,1
1495695798,0
149576894,0
14958258,0
1495854150,0
14959741,1
1496005051,0
149621220,1
1496261881,0
1496305566,1
149642035,1
1496426706,0
14964869,1
149653031,1
149654221,1
1496693293,1
1496853848,0
14969322,1
1497030037,1
1497039151,1
1497075918,0
1497116797,1
149716728,1
14972650,0
1497344870,0
149735977,1
1497388296,1
149739651,0
149744313,0
149745059,1
14976544,0
149767250,0
1497694567,1
1497730880,0
149779415,1
149784821,1
14981380,1
14981433,0
1498166144,1
1498342616,0
149861429,1
14987880,1
149894219,0
1499084576,1
1499105642,0
1499222202,1
149943578,1
14994544,1
14996249,0
14996887,0
1499769018,0
149993196,1
14999788,1
150001336,1
15000485,0
15000848,1
15000905,0
15001074,0
1500320473,1
15005808,1
1500657278,1
15008777,0
150093404,1
1500971497,0
150098834,1
15010000,1
15011950,0
150127569,1
15012852,0
15013810,1
150152442,1
15015598,1
15016599,1
15021424,0
15023443,1
15024294,1
15026025,0
1502781540,1
15028908,1
150294475,1
15029979,0
15031913,1
15032158,0
150326870,1
15033925,0
15034725,0
150356565,0
15037144,1
15037397,1
15039632,0
150404096,0
15040633,1
15046379,1
150466439,0
15047384,0
15047905,1
150490640,1
15049814,0
150501034,0
15051254,1
1505149272,1
15051968,0
15053584,1
15058800,0
1506028027,1
1506121124,1
1506127548,0
15064923,0
15066958,1
15068741,0
15068897,0
150692911,1
1507054592,0
15071830,1
1507585903,0
15075885,1
15076380,1
150771225,0
150773586,0
150780790,0
1507876939,1
1507912790,1
15079440,1
150801160,0
1508075522,0
15080805,0
150831433,1
150839976,0
150840426,1
15084289,0
15084361,0
1508514080,1
1508516930,0
1508563340,0
15086238,0
15088214,0
15088579,0
150896045,0
15091907,0
1509382598,0
15094160,1
15094659,0
150962595,0
150979673,0
15098678,1
1509906926,0
1509987398,1
15102664,0
1510382948,0
15105596,0
151062831,1
1510649382,1
15106965,0
15107261,0
1510776612,0
151091880,1
15109297,1
15110428,0
1511080886,0
1511166752,0
151125858,1
151129779,1
1511454595,1
15114615,1
15115216,1
15115280,1
1511660142,0
1511752376,1
15117610,0
1511863976,1
1511875549,0
15119396,0
1512052478,0
15120679,1
15122193,0
15123270,1
15123928,0
1512511254,0
1512695335,1
15127151,1
151274219,0
151279207,0
15130935,1
1513343521,1
15135421,1
15135572,0
15135958,1
15136887,0
1513796431,0
15138087,0
15138844,0
1513916024,1
15139614,1
1514034596,0
1514154895,0
1514355192,1
1514412439,0
1514433781,1
1514715710,0
1514803698,0
15148235,0
15148531,0
151486009,0
1514953488,0
15149705,1
15149899,1
151515893,1
1515160254,0
151517677,1
15152516,0
151539632,0
151552970,1
151559657,1
15156219,0
15156430,0
151592910,0
151611921,0
151613118,1
151616082,0
151616463,0
1516287865,1
151629538,0
151634371,0
151640525,1
15164780,0
1516502977,1
151657603,0
15165865,1
1516597370,1
1516705844,0
15168925,0
1517010638,1
151719213,0
15172643,0
1517348594,1
15175356,1
15175378,1
1517557116,0
15177325,0
1518005972,0
15181002,1
1518165007,0
15182072,1
1518351740,0
15184344,1
15186859,1
15187773,0
1519,0
151911278,1
15191468,0
15191857,0
151919653,1
1519208137,1
15192732,0
151939167,1
15195003,1
151955763,0
151958448,1
15196454,1
15196570,0
151978785,1
151979317,1
15200651,0
15201312,0
1520131675,1
15201418,0
15201557,0
15201642,0
152016613,0
1520196774,0
15202335,0
152029281,1
15205867,0
15206602,0
15207371,0
152073908,1
15208372,0
15208518,1
152086156,1
15209874,0
1521024950,1
15210632,1
1521157015,1
1521205993,0
15212736,1
1521359022,0
15217378,0
15217444,0
1521781,1
15219854,0
15220124,0
1522120182,1
15221364,1
15221625,0
1522320553,1
15223626,0
152237932,0
15224077,0
1522428578,0
1522448971,1
15227349,0
15227396,1
15228159,1
15228837,0
152297424,0
1523011118,1
1523159179,1
15232432,0
15233063,0
1523421979,1
1523525310,0
152354977,1
15235815,1
15236586,0
152370366,0
1523766986,0
15238969,0
15239019,0
15239153,1
15239321,1
15240032,0
15240260,0
1524148501,0
152419690,1
152422278,1
15244079,0
15245272,1
15247075,0
15247598,1
15249113,0
15249218,1
15252195,1
1525270081,0
15254137,0
1525447141,0
1525449739,1
1525694971,1
15257977,0
15258270,1
1525846987,0
1526121926,1
152635503,1
1526423011,1
1526578452,1
152670642,0
152676214,0
152678127,1
15267925,0
1526815460,0
152694448,0
1527050162,0
15270560,0
152713554,1
1527346754,1
1527740924,1
1527781273,1
15278554,1
1527869286,0
152788800,1
152800361,1
1528036027,0
15280977,1
1528214196,1
1528307995,0
15283328,1
1528512092,0
1528560054,1
1528658672,1
15287214,1
1528726698,0
152882560,1
15288889,0
15289016,1
15289104,1
15290567,0
1529107464,1
15292264,1
15293080,1
15293751,1
1529473280,1
15295007,1
152967995,1
152974910,1
15298147,1
1530065168,0
153040313,1
15304250,0
1530485346,1
15309885,1
15310177,0
1531111256,1
153115087,1
153122877,0
15312309,1
153139489,1
1531449092,1
1531466652,1
15314812,1
1531561568,0
153164282,0
153193149,0
15320330,1
1532082793,0
15320870,0
15320926,1
1532107646,0
153217904,1
153224095,0
1532436380,0
1532501060,1
1532562788,0
1532573144,1
153275340,1
15331339,0
15334893,1
15335327,1
15336850,0
1533698166,1
15338284,1
15340776,1
153410948,1
153414374,0
1534242576,0
1534365866,1
1534460868,1
153469129,1
153470391,0
15347314,0
15347711,1
15347867,0
15347970,0
153485481,0
15349717,1
1535089640,0
15351490,1
15352121,1
153532641,0
153547696,0
1535491458,0
153551872,0
153585985,1
15358794,1
153628928,1
153629556,1
1536420200,1
1536497852,1
153654829,0
1536641160,1
15367337,0
1536811,1
1536844603,1
1536886777,0
15369942,1
15370233,0
15370544,0
153714033,0
1537143042,0
153716993,1
153738426,0
1537780200,0
15377897,0
1537831867,1
153784515,0
153788745,1
15379505,1
15381319,1
153815351,1
15381709,1
1538186269,0
15382093,1
15382246,1
15383427,1
15384229,0
153842772,1
15384463,1
1538475588,0
153866575,0
153869284,1
15387664,0
153882962,1
153885804,0
153888062,1
1538899525,1
153896180,1
153901898,1
15390542,1
153906693,1
15391102,1
15391466,1
1539335048,1
15394305,1
1539460602,1
15395198,0
15395939,0
153962515,0
15396752,1
15397024,1
153982191,1
15398442,0
153987396,0
15399702,1
15400432,0
15401714,1
154020084,1
15402446,0
154036524,1
15404035,0
154050203,0
15405107,1
15405276,1
15407202,0
15407713,0
15407874,0
15408193,0
1540822308,1
1541,0
154128571,0
15413401,1
1541518146,1
1541576065,1
15416657,1
1541749842,1
1541810191,0
1541827867,1
154186136,1
15419194,1
1541983770,0
154200782,1
154205410,0
1542147889,0
15423716,1
154245491,1
1542474235,0
15425148,1
1542528146,0
15426691,0
15426871,1
15426896,1
1542792932,1
15428344,0
15429376,0
1542946087,1
15429685,0
15431699,1
1543263624,0
1543302374,0
15433737,0
154342251,1
1543460606,0
1543471416,1
154361833,0
15436794,1
15436827,1
1543703598,1
1543724352,1
154376814,0
1543794271,1
15438404,0
1543840682,1
1543944841,0
15440298,1
15440447,1
154405032,1
15440704,0
15443890,0
1544454668,1
15444715,1
1544488556,1
15445044,1
15445154,1
1544536543,0
1544724984,1
1544734904,1
154490094,0
1544909407,0
1544961284,1
154498853,1
1545060511,1
15451199,0
1545317209,0
154555308,0
154561844,1
15456788,1
1545729835,0
15458897,0
154596905,0
1546007083,1
154603074,1
15460628,0
1546182769,1
154620732,0
154648294,0
1546572170,1
15466056,0
15466504,1
1546654194,0
1546700779,1
154673005,0
15467591,0
15467840,0
15467880,0
1546865952,0
1547012486,1
15470216,1
154703402,0
1547115540,1
15471211,1
15472207,0
15472277,1
1547273047,0
1547284861,0
154730045,0
15474183,1
154741995,1
154745606,0
1547469109,0
15476831,1
15478006,1
1547849803,0
15480148,1
15480206,0
154811248,0
15481363,0
15482536,1
15483927,1
15484076,0
15485348,0
15486485,1
15487283,0
1548896766,0
15488968,0
1548900132,1
1548909830,0
15489158,1
15489452,0
1548973818,0
1549029656,1
1549031491,0
1549040972,0
1549049450,1
15490502,0
1549058492,0
154916719,1
1549188055,0
1549243639,0
15492887,1
1549317500,1
15493368,0
1549343473,1
154941779,0
1549523754,0
15495319,0
15495663,0
154956941,1
15496147,1
15496208,0
15497442,1
154979714,0
154980017,0
15498166,0
1549919947,0
1550067667,0
155021778,1
15503327,0
1550404806,1
1550468065,1
1550654624,0
15507273,1
15508560,0
15511353,1
15512133,0
1551216553,0
15513006,1
15513019,1
1551331568,1
1551413700,0
1551419268,0
1551631104,1
1551675128,1
1551796844,1
155181119,1
15518306,1
15518810,1
155188317,1
15519752,1
15520496,1
15520948,1
15520993,0
1552137493,0
15522168,0
155251107,1
15525275,1
15526896,1
155271155,1
15527118,0
15527732,1
1552846580,0
1552882350,1
155289056,0
15529640,1
15530585,1
1553102754,0
155311735,1
15531669,1
15533100,0
155343166,0
15534393,0
15535147,1
1553792959,1
1553802014,0
15538455,1
1553864954,1
1553948695,1
155408224,1
15542132,0
155428699,0
15543274,1
15543813,1
15544626,0
15546287,0
15546735,1
155488875,1
15549475,0
15549482,1
1555239402,1
155532909,0
15553443,0
155535978,1
155551859,0
155555466,0
155560291,1
1555852166,1
15559874,0
155630349,1
1556568306,0
1556592991,0
155669570,0
15567054,0
155675350,1
155694663,0
15570715,0
1557133267,0
15571981,0
1557351980,1
15574680,1
155748574,0
15575268,0
15575271,0
1557816090,1
15578810,1
1557927301,1
15580650,0
15581363,1
1558158445,0
155833694,0
15583664,1
15584370,1
15584905,0
15585008,1
15585256,0
15585700,0
1558642591,1
1558654430,0
1558728018,0
15587800,1
1558782788,1
155889035,1
1558927783,0
1558946240,1
15589681,0
1559007170,1
1559128358,1
1559196577,0
1559221026,1
1559309077,1
15593696,1
1559393569,0
15594192,0
1559736824,0
1559804744,0
15598129,1
155982065,0
1559927551,0
15599479,1
156014282,0
156019268,1
15602658,1
15602896,1
1560308714,1
15603764,1
15604300,1
15604703,0
15604794,0
15606316,1
15606483,1
15606542,1
1560662947,1
1560669842,0
156067291,1
15607227,0
156082322,1
15608401,0
15608541,0
1560855421,0
1561039928,0
1561048490,0
156106264,0
15612535,1
1561348519,1
156137461,0
15613754,1
15614252,0
1561611884,1
1561645147,1
15617211,0
1561745120,1
1562043492,0
15620557,0
15620727,1
15625426,1
15626541,1
15626997,0
156276926,1
156291261,1
15629200,1
156303297,1
15633534,1
156344503,1
15634899,1
156354422,1
15635867,0
15636409,1
1563671192,0
156370885,1
156374271,0
15637457,0
156375999,1
1563882678,1
15639933,1
15640278,1
15641276,1
15642820,0
1564470324,1
1564480142,0
1564526125,0
156473538,0
15652434,1
15652541,0
1565400366,0
156540989,1
15654363,0
1565535649,0
156558528,1
156562935,1
1566139260,0
156622641,0
156627700,0
156629416,1
1566300834,0
156633326,0
1566409968,1
15664760,0
1566545090,1
1566569083,1
1566663636,1
1566674797,0
15667827,0
15667892,1
15667959,1
15668356,0
1566851,0
156690829,1
1566921122,1
1566931520,0
1566948030,1
156715685,0
15673051,0
156757615,0
15677068,0
156773409,0
15678576,0
156786419,1
15679275,0
15680514,1
15681306,1
15682352,1
156824145,1
15682430,0
15682578,1
15682680,1
15682999,1
15684253,1
15684636,0
1568481451,1
1568575686,0
156859391,1
15686328,1
15686622,1
1568686182,1
1568713968,0
15687210,1
15687402,0
15688882,0
15689096,0
15689619,0
156905483,1
1569061520,0
1569120073,1
1569135854,0
156914601,0
15691563,0
15692335,0
15692574,0
15692737,0
1569358110,0
156936168,1
1569375344,0
156950024,0
15695900,1
1569642896,1
1569737508,1
15697502,1
1569754801,0
1569791546,0
15698115,1
15698628,1
157007683,0
157014095,1
15703369,0
157035852,0
15703915,0
157040494,0
157040915,0
15704330,1
157044462,1
157053178,0
1570642632,0
1570663332,1
1570676976,1
157069571,0
15706976,0
15707673,0
15707872,0
15708922,1
15709133,1
15710396,0
157105301,1
1571065501,0
1571190631,1
1571278213,0
15714507,1
15714539,1
15714553,1
1571462647,0
15716153,0
15716509,1
15717145,0
1571737266,1
157175078,1
15717559,0
15718433,1
1571987796,0
15720875,0
157218153,1
15722250,1
157222945,1
15723047,0
15724364,1
157268449,1
15728196,0
15728257,0
15731159,1
15731513,0
15732514,0
1573281907,1
157329621,1
1573347673,1
1573530481,1
15735853,0
1573693136,0
1573693694,0
15737706,0
1573841178,0
15738436,0
1573929384,0
157395962,1
157398659,1
15740362,1
15740972,1
15741036,1
1574232577,1
157431061,1
15745674,0
157472457,0
157503759,1
15750985,1
157518490,0
1575262934,1
15753308,0
15754851,1
157551790,1
157552132,1
15755592,1
15755855,1
15756268,0
15757140,0
157581930,0
157582657,1
15758644,1
15759338,0
1575966516,1
1576238112,0
1576245656,0
15764581,0
1576644409,1
1576850911,0
1576884662,1
15770552,0
15772157,0
157762532,1
15777699,1
1577809832,0
157786135,0
1577879724,0
157802157,0
15780822,0
15782766,1
1578298363,1
1578358688,0
157842322,0
15784466,1
157856666,0
157879481,0
1578821227,1
157882650,0
15789512,0
157902945,1
15790333,1
15790528,0
15791043,1
1579108160,0
15791441,0
1579198986,0
1579242764,1
15792526,1
15792947,0
1579323631,0
1579346503,1
1579560428,0
15795687,0
1579729992,1
157994058,1
15800296,1
15800674,1
15801257,1
1580172494,0
15801750,0
158017623,0
15801838,1
158023535,1
158025648,1
158037919,0
158041689,1
15804293,0
158046636,1
158053910,1
1580659824,1
158068970,0
15807364,1
15808595,1
15808873,0
15809131,1
15809703,0
158111014,0
1581186332,0
158121938,0
15812237,1
1581252066,1
15814799,1
15815979,0
15816231,1
15816266,0
15816482,0
158177709,1
15818026,0
15819113,0
1581992041,0
1582624885,0
158271065,0
15827493,0
15827952,1
158298533,1
158305164,1
15831485,1
158316416,1
158318106,0
15831862,0
15832231,1
1583331,1
1583426162,1
1583460500,0
1583584890,1
15836279,1
158370824,0
15837788,1
158389642,0
15839113,0
15839510,1
15840194,0
1584046190,0
1584131412,0
158421913,1
1584332814,0
158434827,0
15844488,0
1584528546,1
158456433,1
15846560,0
158474145,0
1584810278,0
158483021,1
15850242,1
15850412,0
15850825,0
158515514,1
15851647,0
15856627,0
158569093,0
158571949,0
1585834507,0
158585797,1
158597168,0
158609072,1
15861833,0
15862810,0
158634590,0
158643648,1
15864846,0
1586562768,0
15865897,0
1586626033,1
15866956,1
158677905,1
1586871,0
15869224,1
15871044,0
15871900,1
15872485,1
1587249302,0
15872850,0
15872935,1
158741678,1
15874211,1
1587558540,1
15876786,0
1587697189,1
158773972,0
15877452,0
158779486,0
15878034,0
158783582,1
158788303,1
1588390411,1
15884132,0
158860540,0
15886078,1
1588877126,1
1588968378,0
15890206,0
15890466,1
158911112,1
15891234,0
15891335,0
15891430,0
1589156618,1
15891963,1
1589233838,1
158926462,0
158928056,1
1589330760,1
15894168,1
15895115,0
158974480,0
158988243,0
15900384,1
1590048751,1
1590094921,1
15903443,0
15905139,1
159051764,0
1590576948,1
15906149,1
15906442,1
15906739,1
1590694758,1
15908429,1
159095276,0
15909678,0
159102955,0
15911806,1
1591210662,0
15912616,0
15913854,1
15914203,0
159145271,1
159164868,1
159169010,0
15917488,0
15918195,0
1591940948,1
15920291,1
1592029410,0
15920576,0
159213298,0
1592140862,1
159215354,1
159216278,0
15922214,0
159233438,0
159234566,1
159247614,0
159249403,0
15926431,1
15927359,0
15931459,1
159324196,1
1593309445,0
15934100,0
1593424718,1
15934407,0
159347932,0
15935213,0
15935242,1
1593610243,1
1593797990,0
1593805129,1
15938436,1
15938794,0
1593892909,1
1593903062,0
15939761,1
15941226,0
15941982,1
1594341205,1
15943715,0
1594421599,1
159444243,0
15945852,1
15946054,1
1594701500,0
1594727329,0
15947294,0
159475720,0
15947623,1
1594805958,0
1594843128,0
159491702,1
15949860,1
1595003467,1
15951512,1
159524434,0
159529130,0
15953652,1
159550202,1
159553482,0
15955554,0
15955826,0
159559897,1
15956614,1
159572024,1
15957303,1
159589467,0
15959765,1
15960061,0
159611899,0
1596406219,0
1596422455,1
15964361,1
15964748,0
1596634778,1
15966519,1
15967036,1
1596710604,1
1596715488,1
1596733566,1
1596737431,1
15967524,0
159679227,0
1596799777,1
1596889358,1
1596963002,1
159696858,1
1596969444,1
1597298220,1
15973184,1
15973474,0
159738143,0
15973932,1
1597402999,1
15974263,0
15974411,1
159765446,0
15977076,1
159776157,0
15977958,1
15980608,0
159823324,0
15983434,0
15983625,1
15983888,0
159846014,1
15985292,0
15985378,0
159854942,0
1598555377,1
15985647,1
1598567138,0
1598587752,0
1598681,0
1598712680,0
1598852395,1
1598879306,0
15989191,1
159920872,1
1599255330,0
1599297462,0
159929801,0
15993333,1
1599374790,1
1599455701,1
15999699,1
160016766,0
1600232048,0
16005114,1
16005117,1
160060440,1
16006834,0
160073682,1
16007858,0
16007905,0
160085349,1
16009401,0
1601089098,1
1601143752,1
16011548,0
16011840,0
1601312846,1
1601428340,1
16015074,0
1601611910,1
16016618,0
16017835,1
1601938236,0
16019583,0
16019907,1
1602074497,1
160234601,1
1602436398,0
160249392,1
16026856,1
160291134,1
16029493,1
16029759,0
1603176972,1
16032493,0
160326862,0
160328136,1
16033112,1
1603419038,1
160347655,1
1603490520,1
16037479,0
160379547,0
160384860,1
16038785,0
16038877,0
1603942302,1
160397307,0
16041628,1
1604230496,0
16042364,0
16043004,0
160431774,1
1604435347,0
16044495,0
1604455063,0
