id,label
14454958,1
14456460,1
14456821,1
144579003,1
14458258,1
14458858,1
144603719,1
14461856,1
14462034,1
14464204,1
144652171,1
1446807217,1
1446871488,1
1446931062,1
1447149318,1
1447476704,1
1447500974,1
144752652,1
1447593318,1
1447727365,1
1447753658,1
1447758398,1
144780638,1
14478389,1
1447890356,1
14479538,1
14481006,1
14481239,1
14482060,1
14482540,1
14482890,1
144848890,1
14485785,1
144867389,1
144935816,1
1449374646,1
144937835,1
14493819,1
1449424202,1
144944963,1
14496181,1
1449672145,1
14498286,1
14498661,1
14498758,1
1449997902,1
14500105,1
145003898,1
1450190054,1
1450210909,1
1450329289,1
145034079,1
14503755,1
1450421168,1
14504625,1
14505234,1
1450542733,1
1450646275,1
145080615,1
145094721,1
145125358,1
1451639906,1
1451662686,1
14516715,1
1451686290,1
145170385,1
145177816,1
14517899,1
1451847534,1
14519481,1
14519725,1
1452217656,1
14522389,1
14522584,1
1452362642,1
14526023,1
14526127,1
1452953557,1
1452955939,1
14530214,1
1453231,1
14532870,1
145338063,1
14533816,1
14534001,1
14534412,1
14535373,1
145366648,1
145372615,1
14537587,1
14538718,1
145397833,0
14540368,1
1454315358,1
145437705,1
14544032,1
145443777,1
14544686,1
14545012,1
1454570850,1
14545783,1
1454690916,1
1454731729,1
145477565,1
14548610,1
145490052,1
1454916841,1
14550354,1
1455095383,1
145518592,1
14551865,1
14552124,1
1455411782,1
14554874,1
14555131,1
14556477,1
1455891206,1
14559174,1
14559259,1
1455984014,1
145599362,1
14560657,1
1456384513,1
14565233,1
14566374,1
145671206,1
145681921,1
14569570,1
145699001,1
1457000148,1
14571044,1
14571668,1
14571933,1
145721130,1
14573466,1
145746687,1
145751691,1
1457692429,1
145770448,1
1457721870,1
1457727140,1
14578230,1
14579083,1
1458002894,1
14580751,1
1458109609,1
1458214015,1
1458441847,1
1458508136,1
1458577027,1
14585939,1
14586373,1
14586461,1
1458754237,1
145887741,1
14589190,1
145892411,1
1458966650,1
1459020553,1
14590607,1
14591354,1
145915502,1
14591740,1
14592938,1
145933117,1
14593527,1
14594356,1
145944526,1
14594520,1
14597471,1
1459844143,1
1459876340,1
145992628,1
145993611,1
1460035021,1
146010573,1
14603480,1
14603980,1
1460499770,1
1460520361,1
146057275,1
146063547,1
146063792,1
146075585,1
14608321,1
1460914813,1
14609400,1
146100283,1
14610064,1
1461008995,1
14612265,1
14612532,1
1461312306,1
14614188,1
1461653630,1
14617665,1
146185245,1
1461928158,1
1461939264,1
1462055748,1
14620891,1
1462102015,1
14622402,1
146235665,1
146243057,1
146251257,1
1462623114,1
1462641318,1
14626684,1
14627436,1
146289366,1
14629036,1
146290438,1
146293268,1
1462991232,1
1462995517,1
14629969,1
14630261,1
146304298,1
14632102,1
14632303,1
146324571,1
146341284,1
14634191,1
1463462251,1
1463529006,1
14635408,1
14636777,1
146389820,1
14639793,1
1464084061,1
146413050,1
146416366,1
14643813,1
1464386738,1
14644197,1
1464499380,1
1464563264,1
1464682364,1
1464813697,1
146482339,1
1464962406,1
1465159128,1
14652060,1
146521608,1
146525525,1
1465290030,1
1465307876,1
14655730,1
1465656312,1
146574557,1
1465787138,1
146584549,1
14659901,1
14660015,1
1466009443,1
146606601,1
146610864,1
14661544,1
1466201322,1
14662141,1
146634835,1
14664274,1
146658450,1
1466662802,1
14666714,1
146687597,1
146692947,1
1467,1
14672963,1
14673251,1
1467362006,1
14674093,1
14674463,1
14675740,1
14677958,1
146784918,1
1467993540,1
14679951,1
14680094,1
1468095222,1
14680984,1
14682358,1
1468267495,1
14683275,1
1468515162,1
146860664,1
1468635096,1
1468650558,1
14688873,1
14689777,1
146899496,1
14690078,1
14691799,1
146930627,1
1469606990,1
1469746531,1
146975822,1
1470028790,1
14700874,1
14701240,1
1470149540,1
14702392,1
14702850,1
147034029,1
147055409,1
1470608390,1
147065660,1
1470681578,1
147085708,1
14709509,1
147118664,1
14713155,1
147139327,1
1471412306,1
14714760,1
147159647,1
1471647390,1
147179158,1
147191974,1
14719976,1
14720577,1
1472276468,1
1472420106,1
147242962,1
14724470,1
1472471395,1
14725693,1
1472625620,1
14727783,1
147286637,1
14729597,1
14730798,1
1473154176,1
147321054,1
1473278828,1
14734974,1
14734993,1
1473574435,1
147368661,1
147376207,1
1473828302,1
14739121,1
147436516,0
147437896,1
147440638,1
147443015,1
1474899434,1
147509871,1
147518844,1
1475214127,1
147526113,1
1475301134,1
14753579,1
14754425,1
14754929,1
1475571084,1
14756748,1
147572821,1
1475960804,1
1475964913,1
1476133082,1
147615720,1
1476219548,1
147627558,1
14762965,1
147631173,1
1476339318,1
14764623,1
14765280,1
14767144,1
1476805531,1
14768814,1
147691044,1
147691924,1
147721140,1
14772207,1
14772514,1
147728529,1
14773788,1
14774634,1
1477491734,1
147750106,1
147760689,1
147760881,1
14777235,1
1477805456,1
1478094594,1
1478139192,1
1478192251,1
1478208062,1
147821921,1
14782477,1
14782926,1
1478324071,1
14783447,1
1478439720,1
1478458459,1
14785392,1
1478539256,1
1478566368,1
1478647560,1
147867505,1
1478684250,1
1478779423,1
14788340,1
14788631,1
147898275,1
14795805,1
147978388,1
1479840834,1
14799621,1
14799734,1
148029798,1
148033133,1
148035045,1
1480350992,1
14804336,1
14806085,1
14806144,1
14806808,1
148068977,1
1480825675,1
148092313,1
1480982023,1
1481013482,1
148102969,1
14810480,1
148110018,1
148116121,1
14811951,1
148122265,1
14812700,1
148129041,1
1481364162,1
148143309,1
148147956,0
14815975,1
148177868,1
1482125418,1
14821314,1
14823265,1
14823874,1
1482396266,1
14824755,1
14824763,1
1482507002,1
14825137,1
14827161,1
1482739543,1
14828265,1
1482866593,1
14831322,1
148313963,1
14832286,1
14833304,1
14834184,1
148342563,1
14835170,1
14835276,1
1483531520,1
14835440,1
14835933,1
1483611858,1
14836443,1
1483677415,1
14837338,1
1483817394,1
148381897,1
148382722,1
14839034,1
14839338,1
14840130,1
14840190,1
14840308,1
14840604,1
14841101,1
148420980,1
14842662,1
14843373,1
148453813,1
14845887,1
14846090,1
14846439,1
14846501,1
14846670,1
14848635,1
14848724,1
14850051,1
1485017437,1
14850670,1
14850719,1
14850911,1
148511586,1
1485293287,1
148533819,1
14854679,1
1485528253,1
14855919,1
14856951,1
148574094,1
148579218,1
1485828128,1
1485847802,1
148594937,1
14860515,1
14860557,1
14860787,1
1486148269,1
14861579,1
14862668,1
14862950,1
14863801,1
1486423322,1
14866087,1
1486695355,1
148690533,1
14869242,1
148699859,1
1487097673,1
148716024,1
14871650,1
148731984,1
14873995,1
1487537420,1
14876557,1
14876674,1
14877007,1
1487875579,1
148798635,1
14880962,1
148810741,1
14883821,1
14884360,1
1488517507,1
1488581364,1
14886151,1
14886596,1
14886919,1
1488716288,1
1488805549,1
14889042,1
148890947,1
14889285,1
148908011,1
148908056,1
14891953,1
14892672,1
148928986,1
14893063,1
14893096,1
1489377726,1
1489441698,1
1489998516,1
149018441,1
14902339,1
1490509230,1
1490534736,1
1490548536,1
1490885558,1
1490979648,1
149101830,1
1491040921,1
14911286,1
14912561,1
149144402,1
14914618,1
14916482,1
149170611,1
149176606,1
1491811796,1
149184380,1
149185588,1
1491965726,1
1492066015,1
14921015,1
149212216,1
149213160,1
149218693,1
14923703,1
149241315,1
14925731,1
149261039,1
1492871544,1
14929587,1
149299931,1
149306085,1
1493206723,1
149330545,1
149337371,1
1493404160,1
1493468468,1
14935256,1
14938431,1
1493850564,1
1493886836,1
14938930,1
1493971844,1
1493980268,1
1493993792,1
1494005444,1
14941167,1
1494249595,1
14944466,1
149445238,1
14944531,1
14949027,1
14950146,1
14951093,1
1495285028,1
149551466,1
14955882,1
1495695798,1
149576894,1
14958258,1
1495854150,1
14959741,1
1496005051,1
149621220,1
1496261881,1
1496305566,1
149642035,1
1496426706,1
14964869,1
149653031,1
149654221,1
1496693293,1
1496853848,1
14969322,1
1497030037,1
1497039151,1
1497075918,1
1497116797,1
149716728,1
14972650,1
1497344870,1
149735977,1
1497388296,1
149739651,1
149744313,1
149745059,1
14976544,1
149767250,1
1497694567,1
1497730880,1
149779415,1
149784821,1
14981380,1
14981433,1
1498166144,1
1498342616,1
149861429,1
14987880,1
149894219,1
1499084576,1
1499105642,1
1499222202,1
149943578,1
14994544,1
14996249,1
14996887,1
1499769018,1
149993196,1
14999788,1
150001336,1
15000485,1
15000848,1
15000905,1
15001074,1
1500320473,1
15005808,1
1500657278,1
15008777,1
150093404,1
1500971497,1
150098834,1
15010000,1
15011950,1
150127569,1
15012852,1
15013810,1
150152442,1
15015598,1
15016599,1
15021424,1
15023443,1
15024294,1
15026025,1
1502781540,1
15028908,1
150294475,1
15029979,1
15031913,1
15032158,1
150326870,1
15033925,1
15034725,1
150356565,1
15037144,1
15037397,1
15039632,1
150404096,1
15040633,1
15046379,1
150466439,1
15047384,1
15047905,1
150490640,1
15049814,1
150501034,1
15051254,1
1505149272,1
15051968,1
15053584,1
15058800,1
1506028027,1
1506121124,1
1506127548,1
15064923,1
15066958,1
15068741,1
15068897,1
150692911,1
1507054592,1
15071830,1
1507585903,1
15075885,1
15076380,1
150771225,1
150773586,1
150780790,1
1507876939,1
1507912790,1
15079440,1
150801160,1
1508075522,1
15080805,1
150831433,1
150839976,1
150840426,1
15084289,1
15084361,1
1508514080,1
1508516930,1
1508563340,1
15086238,1
15088214,1
15088579,1
150896045,1
15091907,1
1509382598,1
15094160,1
15094659,1
150962595,1
150979673,1
15098678,1
1509906926,1
1509987398,1
15102664,1
1510382948,1
15105596,1
151062831,1
1510649382,1
15106965,1
15107261,1
1510776612,1
151091880,1
15109297,1
15110428,1
1511080886,1
1511166752,1
151125858,1
151129779,1
1511454595,1
15114615,1
15115216,1
15115280,1
1511660142,1
1511752376,1
15117610,1
1511863976,1
1511875549,0
15119396,1
1512052478,1
15120679,1
15122193,1
15123270,1
15123928,1
1512511254,1
1512695335,1
15127151,1
151274219,1
151279207,1
15130935,1
1513343521,1
15135421,1
15135572,1
15135958,1
15136887,1
1513796431,1
15138087,1
15138844,1
1513916024,1
15139614,1
1514034596,1
1514154895,1
1514355192,1
1514412439,1
1514433781,1
1514715710,1
1514803698,1
15148235,1
15148531,1
151486009,1
1514953488,1
15149705,1
15149899,1
151515893,1
1515160254,1
151517677,1
15152516,1
151539632,1
151552970,1
151559657,1
15156219,1
15156430,1
151592910,1
151611921,1
151613118,1
151616082,1
151616463,1
1516287865,1
151629538,1
151634371,1
151640525,1
15164780,1
1516502977,1
151657603,1
15165865,1
1516597370,1
1516705844,1
15168925,1
1517010638,1
151719213,1
15172643,1
1517348594,1
15175356,1
15175378,1
1517557116,1
15177325,1
1518005972,1
15181002,1
1518165007,1
15182072,1
1518351740,1
15184344,1
15186859,1
15187773,1
1519,1
151911278,1
15191468,1
15191857,1
151919653,1
1519208137,1
15192732,1
151939167,1
15195003,1
151955763,1
151958448,1
15196454,1
15196570,1
151978785,1
151979317,1
15200651,1
15201312,1
1520131675,1
15201418,1
15201557,1
15201642,1
152016613,1
1520196774,1
15202335,1
152029281,1
15205867,1
15206602,1
15207371,0
152073908,1
15208372,1
15208518,1
152086156,1
15209874,1
1521024950,1
15210632,1
1521157015,1
1521205993,1
15212736,1
1521359022,1
15217378,1
15217444,1
1521781,1
15219854,1
15220124,1
1522120182,1
15221364,1
15221625,1
1522320553,1
15223626,1
152237932,1
15224077,1
1522428578,1
1522448971,1
15227349,1
15227396,1
15228159,1
15228837,1
152297424,1
1523011118,1
1523159179,1
15232432,1
15233063,1
1523421979,1
1523525310,1
152354977,1
15235815,1
15236586,1
152370366,1
1523766986,1
15238969,1
15239019,1
15239153,1
15239321,1
15240032,1
15240260,1
1524148501,1
152419690,1
152422278,1
15244079,1
15245272,1
15247075,1
15247598,1
15249113,1
15249218,1
15252195,1
1525270081,1
15254137,1
1525447141,1
1525449739,1
1525694971,1
15257977,1
15258270,1
1525846987,1
1526121926,1
152635503,1
1526423011,1
1526578452,1
152670642,1
152676214,1
152678127,1
15267925,1
1526815460,1
152694448,1
1527050162,1
15270560,1
152713554,1
1527346754,1
1527740924,1
1527781273,1
15278554,1
1527869286,1
152788800,1
152800361,1
1528036027,1
15280977,1
1528214196,1
1528307995,1
15283328,1
1528512092,1
1528560054,1
1528658672,1
15287214,1
1528726698,1
152882560,1
15288889,1
15289016,1
15289104,1
15290567,1
1529107464,1
15292264,1
15293080,1
15293751,1
1529473280,1
15295007,1
152967995,1
152974910,1
15298147,1
1530065168,1
153040313,1
15304250,1
1530485346,1
15309885,1
15310177,1
1531111256,1
153115087,1
153122877,1
15312309,1
153139489,1
1531449092,1
1531466652,1
15314812,1
1531561568,1
153164282,1
153193149,1
15320330,1
1532082793,1
15320870,1
15320926,1
1532107646,1
153217904,1
153224095,1
1532436380,1
1532501060,1
1532562788,1
1532573144,0
153275340,1
15331339,1
15334893,1
15335327,1
15336850,1
1533698166,1
15338284,1
15340776,1
153410948,1
153414374,1
1534242576,1
1534365866,1
1534460868,1
153469129,1
153470391,1
15347314,1
15347711,1
15347867,1
15347970,1
153485481,1
15349717,1
1535089640,1
15351490,1
15352121,1
153532641,1
153547696,1
1535491458,1
153551872,1
153585985,1
15358794,1
153628928,1
153629556,1
1536420200,1
1536497852,1
153654829,1
1536641160,1
15367337,1
1536811,1
1536844603,1
1536886777,1
15369942,1
15370233,1
15370544,1
153714033,1
1537143042,1
153716993,1
153738426,1
1537780200,1
15377897,1
1537831867,1
153784515,1
153788745,1
15379505,1
15381319,1
153815351,1
15381709,1
1538186269,1
15382093,1
15382246,1
15383427,1
15384229,1
153842772,1
15384463,1
1538475588,1
153866575,1
153869284,1
15387664,1
153882962,1
153885804,1
153888062,1
1538899525,1
153896180,1
153901898,1
15390542,1
153906693,1
15391102,1
15391466,1
1539335048,1
15394305,1
1539460602,1
15395198,1
15395939,1
153962515,1
15396752,1
15397024,1
153982191,1
15398442,1
153987396,1
15399702,1
15400432,1
15401714,1
154020084,1
15402446,1
154036524,1
15404035,1
154050203,1
15405107,1
15405276,1
15407202,1
15407713,1
15407874,1
15408193,1
1540822308,1
1541,1
154128571,1
15413401,1
1541518146,1
1541576065,1
15416657,1
1541749842,1
1541810191,1
1541827867,1
154186136,1
15419194,1
1541983770,1
154200782,1
154205410,1
1542147889,1
15423716,1
154245491,1
1542474235,1
15425148,1
1542528146,1
15426691,1
15426871,1
15426896,1
1542792932,1
15428344,1
15429376,1
1542946087,1
15429685,1
15431699,1
1543263624,1
1543302374,1
15433737,1
154342251,1
1543460606,1
1543471416,1
154361833,1
15436794,1
15436827,1
1543703598,1
1543724352,1
154376814,1
1543794271,1
15438404,1
1543840682,1
1543944841,1
15440298,1
15440447,1
154405032,1
15440704,1
15443890,1
1544454668,1
15444715,1
1544488556,1
15445044,1
15445154,1
1544536543,1
1544724984,1
1544734904,1
154490094,1
1544909407,1
1544961284,1
154498853,1
1545060511,1
15451199,1
1545317209,1
154555308,1
154561844,1
15456788,1
1545729835,1
15458897,1
154596905,1
1546007083,1
154603074,1
15460628,1
1546182769,1
154620732,1
154648294,1
1546572170,1
15466056,1
15466504,1
1546654194,1
1546700779,1
154673005,1
15467591,1
15467840,1
15467880,1
1546865952,1
1547012486,1
15470216,1
154703402,1
1547115540,1
15471211,1
15472207,1
15472277,1
1547273047,1
1547284861,1
154730045,1
15474183,1
154741995,1
154745606,1
1547469109,1
15476831,1
15478006,1
1547849803,1
15480148,1
15480206,1
154811248,1
15481363,1
15482536,1
15483927,1
15484076,1
15485348,1
15486485,1
15487283,1
1548896766,1
15488968,1
1548900132,1
1548909830,1
15489158,1
15489452,1
1548973818,1
1549029656,1
1549031491,1
1549040972,1
1549049450,1
15490502,1
1549058492,0
154916719,1
1549188055,1
1549243639,1
15492887,1
1549317500,1
15493368,1
1549343473,1
154941779,1
1549523754,1
15495319,1
15495663,1
154956941,1
15496147,1
15496208,1
15497442,1
154979714,1
154980017,1
15498166,1
1549919947,1
1550067667,1
155021778,1
15503327,1
1550404806,1
1550468065,1
1550654624,1
15507273,1
15508560,1
15511353,1
15512133,1
1551216553,1
15513006,1
15513019,1
1551331568,1
1551413700,1
1551419268,1
1551631104,1
1551675128,1
1551796844,1
155181119,1
15518306,1
15518810,1
155188317,1
15519752,1
15520496,1
15520948,1
15520993,1
1552137493,1
15522168,1
155251107,1
15525275,1
15526896,1
155271155,1
15527118,1
15527732,1
1552846580,1
1552882350,1
155289056,1
15529640,1
15530585,1
1553102754,1
155311735,1
15531669,1
15533100,1
155343166,1
15534393,1
15535147,1
1553792959,1
1553802014,1
15538455,1
1553864954,1
1553948695,1
155408224,1
15542132,1
155428699,1
15543274,1
15543813,1
15544626,1
15546287,1
15546735,1
155488875,1
15549475,1
15549482,1
1555239402,1
155532909,1
15553443,1
155535978,1
155551859,1
155555466,1
155560291,1
1555852166,1
15559874,1
155630349,1
1556568306,1
1556592991,1
155669570,1
15567054,1
155675350,1
155694663,1
15570715,1
1557133267,1
15571981,1
1557351980,1
15574680,1
155748574,1
15575268,1
15575271,1
1557816090,1
15578810,1
1557927301,1
15580650,1
15581363,1
1558158445,1
155833694,1
15583664,1
15584370,1
15584905,1
15585008,1
15585256,1
15585700,1
1558642591,1
1558654430,1
1558728018,1
15587800,1
1558782788,1
155889035,1
1558927783,1
1558946240,1
15589681,1
1559007170,1
1559128358,1
1559196577,1
1559221026,1
1559309077,1
15593696,1
1559393569,1
15594192,1
1559736824,1
1559804744,1
15598129,1
155982065,1
1559927551,1
15599479,1
156014282,1
156019268,1
15602658,1
15602896,1
1560308714,1
15603764,1
15604300,1
15604703,1
15604794,0
15606316,1
15606483,1
15606542,1
1560662947,1
1560669842,1
156067291,1
15607227,1
156082322,1
15608401,1
15608541,1
1560855421,1
1561039928,1
1561048490,1
156106264,1
15612535,1
1561348519,1
156137461,1
15613754,1
15614252,1
1561611884,1
1561645147,1
15617211,1
1561745120,1
1562043492,1
15620557,1
15620727,1
15625426,1
15626541,1
15626997,1
156276926,1
156291261,1
15629200,1
156303297,1
15633534,1
156344503,1
15634899,1
156354422,1
15635867,1
15636409,1
1563671192,1
156370885,1
156374271,1
15637457,1
156375999,1
1563882678,1
15639933,1
15640278,1
15641276,1
15642820,1
1564470324,1
1564480142,1
1564526125,1
156473538,1
15652434,1
15652541,1
1565400366,1
156540989,1
15654363,1
1565535649,1
156558528,1
156562935,1
1566139260,1
156622641,1
156627700,1
156629416,1
1566300834,1
156633326,1
1566409968,1
15664760,1
1566545090,1
1566569083,1
1566663636,1
1566674797,1
15667827,1
15667892,1
15667959,1
15668356,1
1566851,1
156690829,1
1566921122,1
1566931520,1
1566948030,1
156715685,1
15673051,1
156757615,1
15677068,1
156773409,1
15678576,1
156786419,1
15679275,1
15680514,1
15681306,1
15682352,1
156824145,1
15682430,1
15682578,1
15682680,1
15682999,1
15684253,1
15684636,1
1568481451,1
1568575686,1
156859391,1
15686328,1
15686622,1
1568686182,1
1568713968,1
15687210,1
15687402,1
15688882,1
15689096,1
15689619,1
156905483,1
1569061520,1
1569120073,1
1569135854,1
156914601,1
15691563,1
15692335,1
15692574,1
15692737,1
1569358110,1
156936168,1
1569375344,1
156950024,1
15695900,1
1569642896,1
1569737508,1
15697502,1
1569754801,1
1569791546,1
15698115,1
15698628,1
157007683,1
157014095,1
15703369,1
157035852,1
15703915,1
157040494,1
157040915,1
15704330,1
157044462,1
157053178,1
1570642632,1
1570663332,1
1570676976,1
157069571,1
15706976,1
15707673,1
15707872,1
15708922,1
15709133,1
15710396,1
157105301,1
1571065501,1
1571190631,1
1571278213,1
15714507,1
15714539,1
15714553,1
1571462647,1
15716153,1
15716509,1
15717145,1
1571737266,1
157175078,1
15717559,1
15718433,1
1571987796,1
15720875,1
157218153,1
15722250,1
157222945,1
15723047,1
15724364,1
157268449,1
15728196,1
15728257,1
15731159,1
15731513,1
15732514,1
1573281907,1
157329621,1
1573347673,1
1573530481,1
15735853,1
1573693136,1
1573693694,1
15737706,1
1573841178,1
15738436,1
1573929384,1
157395962,1
157398659,1
15740362,1
15740972,1
15741036,1
1574232577,1
157431061,1
15745674,1
157472457,1
157503759,1
15750985,1
157518490,1
1575262934,1
15753308,1
15754851,1
157551790,1
157552132,1
15755592,1
15755855,1
15756268,1
15757140,1
157581930,1
157582657,1
15758644,1
15759338,1
1575966516,1
1576238112,1
1576245656,1
15764581,1
1576644409,1
1576850911,1
1576884662,1
15770552,1
15772157,1
157762532,1
15777699,1
1577809832,1
157786135,1
1577879724,1
157802157,1
15780822,1
15782766,1
1578298363,1
1578358688,1
157842322,1
15784466,1
157856666,1
157879481,1
1578821227,1
157882650,1
15789512,1
157902945,1
15790333,1
15790528,1
15791043,1
1579108160,1
15791441,1
1579198986,1
1579242764,1
15792526,1
15792947,1
1579323631,1
1579346503,1
1579560428,1
15795687,1
1579729992,1
157994058,1
15800296,1
15800674,1
15801257,1
1580172494,1
15801750,1
158017623,1
15801838,1
158023535,1
158025648,1
158037919,1
158041689,1
15804293,1
158046636,1
158053910,1
1580659824,1
158068970,1
15807364,1
15808595,1
15808873,1
15809131,1
15809703,1
158111014,1
1581186332,1
158121938,1
15812237,1
1581252066,1
15814799,1
15815979,1
15816231,1
15816266,1
15816482,1
158177709,1
15818026,1
15819113,1
1581992041,1
1582624885,1
158271065,1
15827493,1
15827952,1
158298533,1
158305164,1
15831485,1
158316416,1
158318106,1
15831862,1
15832231,1
1583331,1
1583426162,1
1583460500,1
1583584890,1
15836279,1
158370824,1
15837788,1
158389642,1
15839113,1
15839510,1
15840194,1
1584046190,1
1584131412,1
158421913,1
1584332814,1
158434827,1
15844488,1
1584528546,1
158456433,1
15846560,1
158474145,1
1584810278,1
158483021,1
15850242,1
15850412,1
15850825,1
158515514,1
15851647,1
15856627,1
158569093,1
158571949,1
1585834507,1
158585797,1
158597168,1
158609072,1
15861833,1
15862810,1
158634590,1
158643648,1
15864846,1
1586562768,1
15865897,1
1586626033,1
15866956,1
158677905,1
1586871,1
15869224,1
15871044,1
15871900,1
15872485,1
1587249302,1
15872850,1
15872935,1
158741678,1
15874211,1
1587558540,1
15876786,1
1587697189,1
158773972,1
15877452,1
158779486,1
15878034,1
158783582,1
158788303,1
1588390411,1
15884132,1
158860540,1
15886078,1
1588877126,1
1588968378,1
15890206,1
15890466,1
158911112,1
15891234,1
15891335,1
15891430,1
1589156618,1
15891963,1
1589233838,1
158926462,1
158928056,1
1589330760,1
15894168,1
15895115,1
158974480,1
158988243,1
15900384,1
1590048751,1
1590094921,1
15903443,1
15905139,1
159051764,1
1590576948,1
15906149,1
15906442,1
15906739,1
1590694758,1
15908429,1
159095276,1
15909678,1
159102955,1
15911806,1
1591210662,1
15912616,1
15913854,1
15914203,1
159145271,1
159164868,1
159169010,1
15917488,1
15918195,1
1591940948,1
15920291,1
1592029410,1
15920576,1
159213298,1
1592140862,1
159215354,1
159216278,1
15922214,1
159233438,1
159234566,1
159247614,1
159249403,1
15926431,1
15927359,1
15931459,1
159324196,1
1593309445,1
15934100,1
1593424718,1
15934407,1
159347932,1
15935213,1
15935242,1
1593610243,1
1593797990,1
1593805129,1
15938436,1
15938794,1
1593892909,1
1593903062,1
15939761,1
15941226,1
15941982,1
1594341205,1
15943715,1
1594421599,1
159444243,1
15945852,1
15946054,1
1594701500,1
1594727329,1
15947294,1
159475720,1
15947623,1
1594805958,1
1594843128,1
159491702,1
15949860,1
1595003467,1
15951512,1
159524434,1
159529130,1
15953652,1
159550202,1
159553482,1
15955554,1
15955826,1
159559897,1
15956614,1
159572024,1
15957303,1
159589467,1
15959765,1
15960061,1
159611899,1
1596406219,1
1596422455,1
15964361,1
15964748,1
1596634778,1
15966519,1
15967036,1
1596710604,1
1596715488,1
1596733566,1
1596737431,1
15967524,1
159679227,1
1596799777,1
1596889358,1
1596963002,1
159696858,1
1596969444,1
1597298220,1
15973184,1
15973474,1
159738143,1
15973932,1
1597402999,1
15974263,1
15974411,1
159765446,1
15977076,1
159776157,1
15977958,1
15980608,1
159823324,1
15983434,1
15983625,1
15983888,1
159846014,1
15985292,1
15985378,1
159854942,1
1598555377,1
15985647,1
1598567138,1
1598587752,1
1598681,1
1598712680,1
1598852395,1
1598879306,1
15989191,1
159920872,1
1599255330,1
1599297462,1
159929801,1
15993333,1
1599374790,1
1599455701,1
15999699,1
160016766,1
1600232048,1
16005114,1
16005117,1
160060440,1
16006834,1
160073682,1
16007858,1
16007905,1
160085349,1
16009401,1
1601089098,1
1601143752,1
16011548,1
16011840,1
1601312846,1
1601428340,1
16015074,1
1601611910,1
16016618,1
16017835,1
1601938236,1
16019583,1
16019907,1
1602074497,1
160234601,1
1602436398,1
160249392,1
16026856,1
160291134,1
16029493,1
16029759,1
1603176972,1
16032493,1
160326862,1
160328136,1
16033112,1
1603419038,1
160347655,1
1603490520,1
16037479,1
160379547,1
160384860,1
16038785,1
16038877,1
1603942302,1
160397307,1
16041628,1
1604230496,1
16042364,1
16043004,1
160431774,1
1604435347,1
16044495,1
1604455063,1
