2395277016	1
175602290	1
14601243	1
15763867	0
219783964	0
2436266297	0
2515956307	1
2332293332	1
164682286	1
150810234	1
15348846	1
1323322452	0
169730183	1
1508106764	1
1915813687	0
2447154954	1
143384939	0
17130422	1
17810635	1
1018777106	0
143364802	1
2366595228	1
197947723	0
2379135697	0
222167205	0
1674633228	1
15400483	1
1537012812	1
17051385	1
114741537	0
1031301817	0
2333179074	1
1935790200	0
16847725	1
1560784400	1
17994040	1
1186717980	0
19786312	0
161838875	1
161838877	1
2481508225	1
1958686495	0
2351365936	1
201371494	0
134974691	0
16184237	1
1593840420	1
22738865	0
24338234	1
1329107749	0
1697462780	1
194284777	0
16734316	1
1550826696	1
1486786915	1
2442865213	1
14469990	0
105896986	0
1137906991	0
2367307164	0
160547782	1
111697515	0
2432675251	0
1408636016	0
1497370940	1
228587541	1
2259927079	0
1921523240	0
2335719458	1
244930906	1
1345711412	0
118690179	0
22751103	0
1576202010	1
164288706	1
14712912	0
14339703	1
2261212381	0
250346894	1
15612844	1
2450761537	1
233251387	0
1024600818	0
16846099	1
20146278	0
2277878237	1
238635806	0
14444930	1
227700499	1
101655977	0
1488294248	1
23752820	1
136725814	0
1565192450	0
181324139	1
1086955615	0
14573853	0
1031237222	0
2249019102	0
220421364	0
14880737	1
1922213124	0
2378775302	1
22944951	1
2324150718	1
2426500538	1
1491496428	0
232661192	1
2476697511	1
1355868638	0
1659354979	1
1120520347	0
1273313767	0
2167013214	0
155336073	1
15923093	1
1099601876	0
25080274	1
235642149	0
207998788	0
1289673901	0
2383941333	0
1328105178	0
1117942242	0
2317993147	0
2433970550	1
24389113	1
2364974544	0
1225688431	0
15442830	1
15309384	1
1468628736	0
20269587	0
234149558	0
245808092	1
17083396	1
163665717	1
1396210993	0
22270594	0
1260287905	0
19642100	0
1653422593	1
233816162	0
2256532423	0
15361003	1
18129633	1
166805992	1
20170969	0
17240489	1
16000700	1
2307621644	0
2229111962	0
103661342	0
1510737248	0
1698592838	1
1699380661	1
2383744931	0
115756255	0
2347277599	1
17003356	1
21816542	0
1461214170	0
1035376896	0
1239199464	0
129306074	0
149199802	0
142916738	1
177402630	1
232492070	0
142058666	0
154116254	1
156289017	1
1084742342	0
24300712	1
24913575	1
1251293677	0
150504342	0
1513788572	1
1331543592	0
15547317	1
249174473	1
2343056887	0
2244949179	0
1582340204	1
1486049881	0
1773774002	1
2281335842	1
14315884	0
16247847	1
137275023	0
17098082	1
2251233140	0
1353088711	0
15288084	1
154558520	1
162811110	1
181318758	1
1498640713	1
2444533975	0
157202115	1
2432756262	1
20419992	0
146711347	1
112630720	0
1022583368	0
1463787584	0
16584883	1
2332143666	0
249466054	1
2291886907	1
2232332352	0
240963062	0
146306333	1
22216163	0
2313819924	1
230785379	1
100918681	0
2384489180	0
1468474686	0
1608827666	1
2316164411	1
2176962074	0
14588748	1
243485065	0
213618698	0
241570138	0
180360439	1
2198752255	0
109388952	0
17088629	1
1499996995	1
1211368500	0
2310665321	0
22757909	1
195232156	0
14916253	1
20526026	0
2513948626	1
2191224948	0
24812842	1
1255710068	0
182069574	1
14569203	1
181826565	1
16972252	1
100820208	0
1713341226	1
16729297	1
1923651498	0
1066870094	0
18215595	1
121288434	0
146848984	1
2474484943	1
164032878	1
2308072490	1
104067360	0
1126760718	0
15386350	1
1278126978	0
24832713	1
238191086	1
1444259054	1
1334102702	0
150225932	1
2398869679	0
1101743606	0
23124494	1
14159325	0
156793465	0
1618979780	1
24478733	1
210883721	0
2379716238	0
1132503793	0
24038046	1
226273165	0
2450904662	1
204146621	0
11862	0
1615426730	1
231258838	1
17599857	1
2492016698	1
19397811	0
1329730964	0
15719322	1
161808099	1
18067395	1
14828612	0
228678560	0
233933230	0
121289743	0
1617744492	1
17749462	1
1260242268	0
23193126	0
17156434	1
1317268302	0
239301433	1
2357154098	1
242889229	1
235641150	1
149947109	0
148373913	1
108849341	0
239057770	1
15296886	0
180040070	1
2346003386	1
1289704663	0
14947628	0
15031712	1
1247314608	0
22694057	1
159102335	1
1687333164	1
17642401	1
137474474	0
23125114	1
1558032108	0
2356820516	1
200575688	0
23466206	0
2204061706	0
105871067	0
2279448114	0
2232477579	0
1314976920	0
23861625	0
2418676958	1
154507880	0
1216626612	0
24244302	1
140623025	0
2366532547	1
15983455	1
1537820947	0
112174959	0
2324542689	0
181409143	1
1558351562	0
233686436	1
2293069748	0
1496115853	1
15336747	1
149717599	0
18158637	1
234253334	1
2336476480	0
2324730228	0
1292744898	0
2308414560	1
2470284948	1
154385172	1
150755215	1
233464909	1
2288299453	1
146153778	0
1521683527	0
22148580	0
2307304544	1
1249409084	0
2405472408	0
15550883	1
143669148	1
1560664412	1
1689518053	1
242162134	0
16205021	1
1468306189	0
2292993626	0
2322645918	0
2275070778	1
145929228	1
1309273597	0
164186743	1
1497346495	1
1456581060	1
15767103	1
1954673778	0
2408184991	0
22723045	1
2273837880	0
199435097	0
2401794284	0
14393291	1
2227345628	0
2294927499	0
23320636	0
1372395180	0
14456539	0
160133426	1
19605509	0
2382757172	0
156299589	1
1949480754	0
2396269423	1
2401961364	1
22283866	0
204542215	0
1398362251	0
246970180	1
15973064	1
2276051230	0
16998342	1
2482291054	1
2323069122	0
239096527	1
1201075542	0
207594541	0
1463589973	1
2234160600	0
1397784332	0
202501315	0
160534743	1
2357239838	1
24232142	1
173279778	1
17329609	1
17165042	1
1523634199	0
2509341577	1
16951311	1
16794962	1
1015672057	0
1480857588	1
164850324	1
18059022	1
195951912	0
2413531047	0
2392039160	0
144533167	1
15727408	1
1475988997	0
17051813	1
16618484	1
16420149	1
146103195	1
1441090050	0
165296026	1
2153288121	0
18075185	1
23360808	0
15652312	1
165466458	1
212929135	0
2166838192	0
2274298170	1
19965811	0
14644211	1
180917373	1
219087848	0
1597806169	1
23075635	1
15589175	1
20580599	0
17830588	1
2343809864	1
233566417	1
17525045	1
19589906	0
2496439051	1
201314959	0
1663714376	1
22510976	0
1271138665	0
14921772	1
239519996	1
1918733029	0
1347398706	0
15488557	1
19812771	0
24487329	1
2519747315	1
19533705	0
15926703	1
19533701	0
1535102756	1
1560373568	1
15480722	1
1471142977	0
2163418209	0
1416391555	0
235913362	1
2479751530	1
1600024908	1
14444481	1
2502099768	1
1056833504	0
229972805	0
24245427	1
24245422	1
14826802	1
1388518753	0
23947232	1
24009233	0
115065784	0
1590205748	1
1018314114	0
151336623	1
205791328	0
2485978387	1
14997131	1
193088982	0
22105869	0
2337522758	0
228214298	0
15438655	1
1640165335	1
224636283	0
2423020512	0
2312005296	1
215684785	0
23893721	0
2457639812	1
23560222	1
2359299384	0
2152120547	0
206678909	0
242047278	1
1005565110	0
2319373621	1
1731363085	1
1635612338	1
18033739	1
2491452162	1
240477552	0
23154851	1
1696391382	1
1054149764	0
2353871875	1
1563326528	1
2275056487	0
1162093610	0
250356925	1
23876941	1
238772601	1
232020730	0
1250006042	0
163599324	1
2518824300	1
24280255	1
1279013318	0
1102308984	0
2397680214	0
15706176	1
1031582749	0
2393607247	1
21075160	0
1137427674	0
1912296530	0
117908804	0
2324129360	1
151978656	0
18199379	1
23275915	1
24373864	1
168337689	1
16257044	1
1398470437	0
2303914931	1
16181426	1
150738461	1
2337611052	0
232557143	1
17632151	1
1909701516	0
17167037	1
1952883662	0
1425207404	0
2329542980	0
164338910	1
16351534	1
2503497193	1
115575973	0
2172920521	0
169783549	1
2307584264	1
146032844	0
1567111664	0
244775031	1
19610536	0
1949825257	0
2269028521	1
1087698571	0
2265971687	1
2444431952	1
1099862690	0
1570407782	0
2343227221	0
23965743	1
24523648	1
16214415	1
2290603001	1
130367861	0
235909987	0
2218890558	0
17084391	1
23036839	0
1928773364	0
15679822	1
2518914506	1
123102282	0
226971174	1
149774097	1
21591842	0
1108008834	0
1368466393	0
1657727546	1
1444008764	0
2370128235	0
226739007	1
2499049041	1
218369471	0
15233225	1
15137535	0
1476023166	0
2320968983	0
1101885674	0
14780909	1
140139082	0
25051755	1
14546414	1
226011540	0
217371432	0
2314694051	0
1355844726	0
21441427	0
2358463286	1
165542794	1
115469854	0
2271147602	0
1552395092	1
22666549	1
2350718822	1
1065885068	0
1518857420	1
1409249348	0
156896012	1
115061236	0
221935098	0
15142569	1
1330098607	0
218533230	0
239849422	1
2441577306	0
1542242923	0
2388367218	0
15447275	1
1693508276	1
1708274384	1
139152089	0
2249042704	0
140483882	0
2194938090	0
2302515477	1
103562962	0
1204511700	0
21348200	0
1397535283	0
22880895	0
2373475891	1
2202157033	0
2409641642	0
1335602395	0
2282912831	1
227766833	1
239676378	0
229973657	1
171808780	1
12740352	0
2395911998	1
18214845	1
174345058	1
15442579	1
100264758	0
244586991	0
1557099529	1
154530886	1
2412809970	0
1451548838	0
14506770	1
177429922	1
16088411	1
1567203301	0
214274015	0
14373307	1
2291734753	0
14622250	0
1526538150	1
1454356771	1
25084360	1
22861295	0
1355735712	0
2392549807	1
22318816	0
17931592	1
2439705970	0
234952336	1
1260654691	0
146185881	1
24271141	1
1156295586	0
15040078	1
2261445578	0
15925760	1
2309004432	1
2398434624	1
15853751	1
144348434	1
245185146	1
228203904	1
1367614177	0
1707384901	1
17159760	1
232984691	1
1439405388	1
2402510053	0
2434175773	0
211171917	0
1188315836	0
1226431927	0
2508746498	1
116914610	0
14718082	1
1083223549	0
1948922342	0
22432937	0
161394233	1
16938907	1
216529930	0
1438111322	0
1546828346	1
2296698622	0
2288352786	1
244435172	1
14755736	1
14064131	0
212517444	0
249048509	1
1029897062	0
2410014632	1
1707152006	1
2402114786	0
2256712089	0
229141520	0
1650065526	1
236565704	1
24290385	1
16890829	1
246910391	1
251149947	1
19593063	0
23405724	1
1169688236	0
133410239	0
17167175	1
1632478411	1
25096649	1
14576664	0
19746614	0
2260817205	0
169971028	1
2172919721	0
1115290088	0
230655568	0
175089771	1
1680155773	1
16687624	1
146534116	0
1323137941	0
194872426	0
16446022	1
2337391746	1
124332648	0
1480737588	1
119107242	0
145016110	0
229002989	0
1367576683	0
1312241617	0
23873232	1
2342615287	1
1270993579	0
1732646528	1
1571485046	0
2345358042	0
170923773	1
216970681	0
178931474	1
202853253	0
143890790	1
1601331175	1
20611609	0
1117033302	0
221641936	0
1679327953	1
1112946150	0
1682492838	1
2347857269	0
1081182613	0
21750622	0
21750625	0
158241595	1
1563454141	1
16585657	1
2318062168	0
213538428	0
1604981575	1
17581509	1
115152106	0
222151565	0
119397910	0
1318564688	0
179982588	1
220667992	0
228966078	0
211053227	0
2320660766	0
156986938	0
2311050422	0
2309372166	1
17640355	1
1386791166	0
238197580	0
23878173	1
231877240	1
208214009	0
1726758264	1
24975236	1
15257335	1
1223371172	0
2515771804	1
1270710661	0
2518034586	1
102291808	0
116470060	0
22732488	1
1329391298	0
1963836356	0
14667160	1
101828723	0
249781035	1
1239412597	0
1471950600	0
1447774310	0
2392710633	0
2320198124	1
240566401	1
14624492	1
14624494	1
2393268890	1
2435031014	1
2452414752	1
244711748	1
1613867984	1
169062710	1
11294522	0
2357209386	0
1345750902	0
23236538	1
1549208371	1
1580930868	1
149209268	1
1206606510	0
1921565748	0
1177364347	0
2191686522	0
227688532	1
19417073	0
1345429573	0
1541694889	1
17088183	1
1232743386	0
252188173	1
234971755	0
161826434	1
17752924	1
15692642	0
2451510577	1
25107200	1
1614416706	1
1559061391	1
1621248565	1
2314079919	1
2424049221	0
22963217	0
1493279358	0
16950352	1
1719136358	1
180928240	1
1966879008	0
24540824	1
1559053753	0
2240143874	0
151404972	0
1606923642	1
153107004	1
15459367	1
2394471108	0
24056070	1
18196123	1
155686613	1
25119372	1
118253876	0
1155918704	0
1436621988	0
1442967691	0
146043211	1
161894826	1
154152297	1
1352451354	0
2379294901	0
15128768	0
2348307590	0
148243015	0
2339708828	0
176669277	1
15128763	1
2407696226	0
2266987766	0
146791754	1
23528202	0
1020657150	0
15704019	0
1043310493	0
1263907502	0
1544972311	1
149287590	0
2296175906	0
23981681	1
2440980020	1
18020906	1
237986045	0
2434309958	0
230883042	0
135409254	0
2402051864	1
25127502	1
20948205	0
2355908797	1
202906147	0
1292695950	0
228703535	1
152698395	1
15806268	1
22906046	0
177843936	1
2291941597	1
157147941	1
173886119	1
1397574042	0
1535863916	1
15080607	1
243401475	1
23394195	1
2270881405	1
23394191	0
242957227	0
2355601299	0
1902427466	0
1656760711	1
237241508	1
19273823	0
2220417722	0
1411024939	0
17039403	1
2279860091	1
137749312	0
198607641	0
2319034434	1
15696923	0
2493081017	1
1329963762	0
16886990	1
15203087	1
147657182	0
2268294607	0
2515969149	1
2318250865	1
198949533	0
109113000	0
145219804	1
146350152	1
17419713	1
1265370122	0
1446010052	0
23839986	1
177640585	1
1014261770	0
222482008	0
242553850	1
2440779614	0
12832932	0
148837603	0
1011730038	0
2197467909	0
244371522	1
1707925225	1
1464027673	1
206746165	0
2290087137	1
250921863	1
2329233626	0
2248094157	0
18070935	1
15105993	1
15105992	1
22214692	0
223228046	0
136556687	0
1548321882	1
237456711	1
20579296	0
19504428	0
100127299	0
106891621	0
1975990933	0
14824930	0
2312222528	1
2273955565	1
24281056	1
230292897	0
1263082358	0
163379277	1
158205866	1
2257866795	0
2194705208	0
106952438	0
2420157306	1
1068982280	0
1684100930	1
160969141	1
146608809	0
2301539323	0
1635618415	1
150988557	0
10350702	0
24219344	0
1192878650	0
144576784	1
1152460819	0
1688223296	1
1635421093	1
195243523	0
2312483360	1
2159573291	0
14463392	1
23283634	1
217226540	0
20997382	0
24073110	1
1370712662	0
235274051	1
2424326599	1
14950156	0
1588958468	1
166211453	1
1493901542	0
1644615146	1
2393005339	1
236485872	0
15412641	1
1475175572	0
16495152	1
18074136	1
2338499839	1
2381334319	1
16284983	1
1515300894	0
1469690226	1
2189506683	0
17630289	1
1569152208	1
14935251	0
1467780883	0
14765213	1
1678822994	1
22619455	0
240820029	1
1491929648	1
191346961	0
217409495	0
17257760	1
231149978	0
15660939	1
1496804953	0
2421482492	0
2303744072	0
15760945	1
151981351	1
2352774165	1
180573487	1
2408113237	1
2344017391	1
243157056	1
2400292568	0
152700327	1
116547704	0
1437287750	1
15668759	1
1193548440	0
1197942547	0
172493765	1
1112144912	0
14291164	1
1160957384	0
1036150854	0
2426918137	0
18139053	1
2196521937	0
1576281090	1
171153635	1
17858388	1
250405779	1
158516869	1
14720999	1
2423144090	0
16224698	1
234797937	1
2377935090	0
205566790	0
144027478	1
128182172	0
2348912516	0
17750659	1
144624517	1
143945188	0
15383248	1
163781226	1
166783145	1
2459533951	1
200367035	0
14408539	1
108472263	0
24025444	1
231909676	1
234039825	1
105742273	0
1965513680	0
17775088	1
221223371	0
2266729897	1
1340773086	0
132999358	0
14372369	1
1692745034	1
1117243566	0
1299640284	0
171199005	1
15817657	1
168083006	1
1656429710	1
1240377594	0
242797086	0
248329205	1
2498535809	1
16700340	1
2331098741	0
14616714	1
105979541	0
2435796812	1
1435350276	1
248867172	1
15382193	0
2430527779	0
1045983734	0
1906324622	0
15430588	1
1452169772	1
2393477486	0
232415194	1
1111104085	0
1675371608	1
240006029	1
2360745152	1
23761008	1
169120775	1
247140005	1
239434203	0
1440514214	1
1223877421	0
1407792972	0
2271318296	1
17058864	1
1152885151	0
2391298125	1
1567090195	0
15011356	1
160270707	1
23454790	1
244531233	1
14846941	1
240842836	1
2484659258	1
170847363	1
2154154940	0
2251093637	0
1299010638	0
143183215	0
1164177691	0
2226839371	0
17779881	1
246426922	1
1132565486	0
1064443112	0
1301557890	0
1426718574	0
1323395233	0
1447177742	1
1569098971	0
2516221993	1
16564389	1
16021440	1
155267383	1
17775182	1
1465737876	0
2432008533	1
16101215	1
148513222	0
143761043	1
1537421846	1
123010962	0
14706527	0
229973738	1
134196911	0
23636342	1
1912178934	0
180734038	1
195401024	0
1447417220	1
2305651843	1
176735667	1
220327371	0
131023009	0
14862575	1
1055336466	0
111697917	0
149774354	1
23261620	1
2310735812	1
15886482	1
2271699227	0
146912428	0
20948709	0
22439175	0
245738239	1
1963319070	0
17990872	1
147411040	1
148772983	0
1021018975	0
14357840	0
178182373	1
14357846	1
1135842481	0
1161603354	0
152518796	1
219108225	0
15826695	1
163552442	1
181588423	1
153969233	1
1447213609	0
15142247	1
1445164886	0
2199658587	0
137081037	0
2202410200	0
1117679286	0
229564414	1
2367350719	0
228991830	1
21917918	0
2306007038	0
24833245	1
112743625	0
16398972	1
243289863	0
1701393054	1
2167728871	0
2329151425	1
2227087616	0
251814290	1
150267086	0
2365713004	1
2346004613	0
216316484	0
1963711634	0
1090806061	0
2402495826	0
2339409168	0
133113066	0
24075963	1
2239184703	0
240300968	1
16337088	1
222386597	0
21700459	0
22843562	1
19112266	0
2294947567	0
1528562605	1
1542211268	0
2360349528	1
1957775154	0
200416444	0
248460505	1
2442816186	1
154291663	1
1497029822	0
1002774084	0
1921693123	0
14663646	1
24110596	1
245566365	1
130750231	0
122503574	0
125551716	0
2263260649	0
1068259140	0
2166651367	0
22861318	0
174244157	1
15171877	1
154621696	1
2204105609	0
19954228	0
197261223	0
2204177461	0
1323499363	0
242199989	1
24219507	1
251475710	1
15986899	1
23532881	0
21654159	0
238010645	1
146413663	1
2418071449	1
148349489	1
14884412	1
14884411	0
1961144618	0
228581579	0
16085420	1
1454047484	0
247807594	1
22812049	0
16174883	1
14203979	0
106548067	0
1247587375	0
1525237028	1
14809053	1
2264498107	1
2387286787	1
174330725	1
2218151606	0
227682819	1
176541295	1
244648000	1
190441468	0
1689514482	1
121552987	0
137962169	0
163849174	1
160825345	1
17956292	1
2485572936	1
23057702	0
2440883874	0
191861626	0
1191364615	0
2379007680	0
14429342	1
1067180540	0
241761333	0
121845270	0
145408895	1
1543785662	1
1162131008	0
16314465	1
101149136	0
1331886740	0
24037145	1
17802647	1
148370830	0
1308719239	0
2287894051	1
1053763746	0
115567809	0
2319594613	0
1452534786	1
1043068238	0
197447489	0
1117329008	0
1241631536	0
198072296	0
175831223	1
14354043	1
20826732	0
204454853	0
1287480157	0
16566587	1
2366755838	0
1254771475	0
2337737226	1
120190241	0
17466492	1
17725964	1
1447286233	1
16475323	1
17132407	1
1465942080	0
211259566	0
1447303772	1
204142228	0
2406186864	0
1530047498	0
191914567	0
18235583	1
1607215514	1
132308153	0
15729145	1
207951573	0
106096371	0
247679482	1
103085684	0
243218220	1
14365852	1
243725320	1
2323063711	0
1231571436	0
109838102	0
1051701698	0
149299039	1
1677144480	1
1289313318	0
1161765434	0
238573903	1
1486030920	1
23690779	1
1449726048	0
24256793	1
2211653347	0
202774892	0
2424297396	0
2381456905	1
125429959	0
18199536	1
2282833502	1
1430788009	1
2396711168	1
23617910	1
2367277404	0
223513575	0
1402687448	0
2387983699	1
231466522	1
148958937	1
15976575	1
151419798	1
1172936965	0
2263554104	0
1365963103	0
19443665	0
231305888	1
16453005	1
1304574535	0
2420715645	0
2378459538	0
1668508729	1
1645939159	1
1727175174	1
1084952328	0
1579338416	1
13984092	0
2370308355	0
218975642	0
17301707	1
15841615	1
2254642542	0
24785948	1
2419721099	1
1458146682	0
156516460	1
21539915	0
2388682052	1
1539481705	0
2274883093	0
1928689338	0
16198352	1
14348218	0
147804606	1
23588647	1
2169544458	0
1547480876	1
242166536	1
1932049562	0
1331578932	0
1272994290	0
1713530462	1
1618175305	1
15977222	1
2244561860	0
24057266	0
2418709737	1
2375500622	1
1137065808	0
162285844	1
192678677	0
24192667	1
23857874	0
236950777	0
15678093	0
211511581	0
1470122538	1
2169641559	0
2432695508	1
1360956566	0
2183428545	0
14199813	0
14636759	0
1694024935	1
14803612	1
247860438	1
15558029	0
1705491840	1
2304065364	1
192746407	0
2234028384	0
1470351752	1
1120486040	0
207077825	0
1573138050	1
164319652	1
21782814	0
108962112	0
23729077	1
1607151721	1
2374264116	1
23817988	1
229739659	0
2365019204	1
14428820	1
1030739599	0
1464721356	0
1433379385	1
138553318	0
1661900418	1
240663859	1
14777181	1
196235345	0
2521964308	1
2418083294	0
16662619	1
151770863	0
213046729	0
15698258	1
16559458	1
2424600445	1
2519995860	1
15012022	0
2329551530	0
15379870	0
1221584539	0
19489262	0
1184557628	0
23744516	1
1926637573	0
234385253	1
16983613	1
239379475	1
1402883479	0
236075396	0
2441012530	1
109722155	0
2403009916	0
24032871	1
1118193608	0
2191223258	0
24032878	0
2424915890	1
2384624198	0
15903858	1
23838973	0
1961374326	0
1546369442	1
16256161	1
24162770	0
2149773810	0
2471787753	1
23632835	0
15554070	1
1754251	1
19914907	0
153169034	0
213075562	0
1286326165	0
1917233755	0
180596207	1
17279254	1
14549180	1
232337114	1
2259119157	0
216536270	0
1454883589	0
2478764599	1
206792290	0
229630494	1
244222515	1
14817484	1
1601054250	1
1447337582	1
229646199	1
243902814	0
15420797	0
1278520994	0
23498543	1
1068446178	0
23518410	0
146919667	0
14633631	1
161000921	1
154394236	1
11063032	0
197778272	0
1161185472	0
159899631	1
226993255	0
109640315	0
249677516	1
2356794445	0
238739996	1
1569096864	0
2334295914	0
180721943	1
1488238524	1
1316683489	0
16021138	1
2180814234	0
2307103561	0
1961697739	0
1551418448	1
2173050872	0
2397740541	0
2281116354	0
127249291	0
1623828571	1
20743962	0
22312909	0
170536222	1
109895187	0
1713901177	1
232431011	0
1081216453	0
19504588	0
176290724	1
17584809	1
2324067438	0
1038717085	0
1242474690	0
192327852	0
1952719010	0
2396948132	0
15138292	0
127335061	0
195968613	0
235035870	0
24996529	1
1484991296	0
169601225	1
24726662	1
22847195	1
163608446	1
2433629737	1
14297228	0
17486618	1
224392748	0
1357617511	0
14966418	0
23948919	0
16074449	1
219639779	0
237307571	1
16534822	1
145112908	0
21725318	0
197892400	0
1561132046	0
121271121	0
103099340	0
242557367	0
2341468153	0
1480878060	0
106187559	0
1229685781	0
1034925554	0
2311066232	1
2388331088	0
15666850	0
16495698	1
102175461	0
1481164572	0
2329024929	0
1707993607	1
157050425	1
2431327453	0
234948410	0
2331382670	0
244318780	0
2406820838	0
156479704	1
226823736	0
242030252	1
13640022	0
195483817	0
1909208077	0
239187504	1
14686881	0
158498806	1
24910378	1
14303744	1
114704819	0
1210993904	0
2299326270	0
2182684070	0
1638777338	1
16688706	1
20552075	0
2204064476	0
23286344	1
2331439244	1
2312779328	0
2488256035	1
150428952	1
231813904	1
2367908147	1
2344531388	1
25168306	1
1353390678	0
2456297039	1
234200538	1
2148039007	0
20567470	0
2384462270	0
1138531014	0
1241559164	0
227357482	1
2312984388	1
2277899623	0
1688602267	1
12722872	0
14430551	1
20451694	0
1904877576	0
2405475560	0
237125256	1
224294814	0
23067983	1
2345064669	1
114533091	0
2332419919	1
1005124110	0
2203894490	0
25125553	1
131514784	0
2317880928	1
240722949	1
20291188	0
2415498198	1
160631736	1
23839211	1
161303317	1
245702338	1
1113045308	0
215737990	0
1460929230	1
144653108	0
234468460	1
23250879	0
2437064621	0
2340965575	1
191273470	0
17724241	1
2368786623	0
236476761	1
118830282	0
192336914	0
15711610	0
16130075	1
14652250	1
17963478	1
1370115338	0
2438120731	1
235991618	0
2420126215	1
145096274	1
249676441	1
2265515228	1
1924886156	0
19339560	0
237695503	1
246249587	1
14486998	1
18179554	1
14147958	0
1644021895	1
20290278	0
2430553189	1
23841903	1
2265811047	0
2197097463	0
173944566	1
171411242	1
1697174628	1
2266886012	0
2483936395	1
229605923	1
2147808930	0
18112393	1
226362893	0
1375863812	0
226749567	1
1605963492	1
14521926	1
247404357	1
162066151	1
145720555	0
23486481	0
1633052671	1
14391046	1
17800711	1
1164805975	0
14943778	1
1202184883	0
14473823	1
2398838525	0
19152541	0
117466469	0
2269370461	0
14492638	1
2193209211	0
19043699	0
15997761	1
163267479	1
2426	1
209804930	0
17468528	1
14573777	1
2270919691	0
1636769671	1
232572168	0
206335980	0
146507025	1
2491035675	1
1463558209	1
1712234144	1
16943688	1
249867893	1
2281310596	1
2158076540	0
16943686	1
1431976862	1
151618880	1
23636677	1
1705095782	1
2428753622	0
20980046	0
153200557	0
2238572737	0
22796773	0
1008666679	0
212228228	0
230881407	1
1499015858	1
2412954506	1
15211462	1
169336411	1
1716584779	1
173738703	1
163100093	1
18224597	1
1375441868	0
2214129926	0
170115262	1
134585923	0
1297206504	0
22871978	1
114926605	0
2406661934	1
23411461	1
2476021232	1
120388538	0
2445768774	1
1536470730	1
24260741	0
1666488661	1
14696890	1
2512831826	1
1518257730	0
226828839	1
2272726056	0
